"","Trajectory","frame","x","y","z"
"2848",769,5232,54.74,85.74,1
"2849",769,5233,54.01,85.25,1
"2850",769,5234,54.01,85.68,1
"2851",769,5235,53.1,85.87,1
"2852",770,5219,64.75,53.09,1
"2853",770,5220,65.21,52.3,1
"2854",771,5223,64.8,51.72,1
"2855",771,5224,64.03,51.75,1
"2856",771,5225,66.1,52.3,1
"2857",772,5227,16.67,54.85,1
"2858",772,5228,16.23,54.76,1
"2859",773,5231,17.03,54.93,1
"2860",773,5232,17.98,54.15,1
"2861",773,5233,17.83,54.68,1
"2862",774,5237,53.93,85.76,1
"2863",774,5238,53.81,85.88,1
"2864",774,5239,54.32,85.92,1
"2865",775,5240,15.81,53.7,1
"2866",775,5241,15.35,53.76,1
"2867",776,5242,55.32,86.07,1
"2868",776,5243,55.23,85.92,1
"2869",777,5242,83.15,94.92,1
"2870",777,5243,82.23,92.9,1
"2871",777,5244,82.02,93.2,1
"2872",778,5245,15.26,52.91,1
"2873",778,5246,15.85,53.86,1
"2874",778,5247,15.9,53.22,1
"2875",778,5248,15.37,52.78,1
"2876",779,5252,16.15,52.77,1
"2877",779,5253,16.23,52.88,1
"2878",779,5254,16.34,53.36,1
"2879",779,5255,16.08,52.98,1
"2880",779,5256,16.24,53.97,1
"2881",780,5258,15.9,55.23,1
"2882",780,5259,16.81,54.16,1
"2883",780,5260,16.11,54.22,1
"2884",780,5261,15.78,54.7,1
"2885",781,5263,15.83,54.9,1
"2886",781,5264,15.91,54.69,1
"2887",781,5265,16.1,55.1,1
"2888",782,5267,3.14,108.69,1
"2889",782,5268,3.97,106.92,1
"2890",783,5268,15.85,56.1,1
"2891",783,5269,15.88,55.77,1
"2892",783,5270,14.28,55.91,1
"2893",783,5271,15.85,55.86,1
"2894",783,5272,16.02,56.74,1
"2895",783,5273,16.14,55.33,1
"2896",784,5275,16.29,56.03,1
"2897",784,5276,15.83,55.84,1
"2898",785,5277,21.85,55.32,1
"2899",785,5278,22.03,55.37,1
"2900",786,5280,16.77,54.05,1
"2901",786,5281,16.71,54.15,1
"2902",786,5282,16.98,53.72,1
"2903",786,5283,17.32,54.16,1
"2904",787,5289,76.28,100.1,1
"2905",787,5290,78.28,99.79,1
"2906",787,5291,80.65,101.07,1
"2907",788,5293,21.79,55.72,1
"2908",788,5294,21.77,55.88,1
"2909",789,5294,16.01,54.13,1
"2910",789,5295,16.12,54.24,1
"2911",789,5296,15.3,53.88,1
"2912",789,5297,15.1,54.38,1
"2913",789,5298,15.8,54.29,1
"2914",789,5299,14.85,54.61,1
"2915",790,5299,108.77,50.77,1
"2916",790,5300,108.16,51.8,1
"2917",791,5302,60.93,46.63,1
"2918",791,5303,63,46.58,1
"2919",792,5303,15.01,55.21,1
"2920",792,5304,15.2,54.78,1
"2921",792,5305,15.08,54.29,1
"2922",792,5306,16.79,55.1,1
"2923",793,5307,68.26,93.12,1
"2924",793,5308,68.25,94.63,1
"2925",794,5307,79.69,93.92,1
"2926",794,5308,79.97,97.76,1
"2927",795,5311,14.93,54.1,1
"2928",795,5312,14.88,53.91,1
"2929",795,5313,14.9,53.8,1
"2930",795,5314,14.97,54.05,1
"2931",795,5315,14.37,54.23,1
"2932",795,5316,15.08,55.13,1
"2933",796,5311,65.91,102.27,1
"2934",796,5312,63.93,103.85,1
"2935",797,5316,44.12,114.74,1
"2936",797,5317,45.1,116.85,1
"2937",798,5317,20.85,79.79,1
"2938",798,5318,24.01,79.96,1
"2939",799,5317,78.75,99.79,1
"2940",799,5318,76.31,100.93,1
"2941",800,5318,15.06,54.86,1
"2942",800,5319,14.31,54.79,1
"2943",800,5320,15.24,54.05,1
"2944",801,5323,13.78,54.96,1
"2945",801,5324,14.77,54.33,1
"2946",802,5326,15.14,55.01,1
"2947",802,5327,15.08,54.34,1
"2948",802,5328,14.87,54.69,1
"2949",802,5329,14.17,54.74,1
"2950",803,5329,83.27,92.93,1
"2951",803,5330,83.09,92.65,1
"2952",803,5331,83.71,92.73,1
"2953",804,5333,16.06,55.66,1
"2954",804,5334,15.19,55.2,1
"2955",805,5333,85.07,92.71,1
"2956",805,5334,83.91,92.04,1
"2957",805,5335,83.06,92.36,1
"2958",805,5336,82.94,93.26,1
"2959",805,5337,84.06,93.38,1
"2960",806,5339,69.86,91.12,1
"2961",806,5340,69.36,90.89,1
"2962",807,5342,83.89,95.7,1
"2963",807,5343,83.33,95.16,1
"2964",808,5343,15.02,57,1
"2965",808,5344,15.28,56.95,1
"2966",808,5345,15.01,57.62,1
"2967",809,5346,81.17,93.39,1
"2968",809,5347,78.93,95.34,1
"2969",810,5347,14.93,57.66,1
"2970",810,5348,14.81,56.72,1
"2971",810,5349,15.03,57.65,1
"2972",810,5350,15.78,56.82,1
"2973",811,5348,46.2,18.98,1
"2974",811,5349,45.93,23.79,1
"2975",812,5354,15.35,57,1
"2976",812,5355,15.14,56.82,1
"2977",813,5356,16.01,63.05,1
"2978",813,5357,16.21,63.89,1
"2979",814,5362,16.78,63.16,1
"2980",814,5363,16.16,61.99,1
"2981",814,5364,15.33,58.06,1
"2982",815,5364,46.95,88.84,1
"2983",815,5365,44.88,88.21,1
"2984",816,5365,17.06,63.6,1
"2985",816,5366,16.7,62.94,1
"2986",816,5367,17.1,62.81,1
"2987",817,5367,15.97,56.27,1
"2988",817,5368,16.13,57.24,1
"2989",818,5369,17.16,62.85,1
"2990",818,5370,17.04,62.75,1
"2991",819,5374,17.04,63.77,1
"2992",819,5375,17.32,62.9,1
"2993",819,5376,16.94,62.65,1
"2994",820,5377,15.72,57.8,1
"2995",820,5378,15.75,57.28,1
"2996",821,5386,16.81,62.83,1
"2997",821,5387,16.12,62.8,1
"2998",821,5388,16.28,63.35,1
"2999",822,5388,62.31,47.28,1
"3000",822,5389,63.14,49.05,1
"3001",822,5390,64.06,51.19,1
"3002",823,5392,16.84,63.8,1
"3003",823,5393,16.35,63.79,1
"3004",823,5394,17.1,63.25,1
"3005",823,5395,17.08,62.75,1
"3006",823,5396,17.04,63.26,1
"3007",823,5397,16.91,62.73,1
"3008",823,5398,16.93,62.76,1
"3009",823,5399,16.97,63.32,1
"3010",823,5400,16.86,63.2,1
"3011",824,5397,61.26,48.98,1
"3012",824,5398,65.78,50.38,1
"3013",824,5399,64.76,49.18,1
"3014",825,5403,22.75,58.85,1
"3015",825,5404,21.86,57.97,1
"3016",825,5405,22.91,57.91,1
"3017",825,5406,23.14,56.64,1
"3018",825,5407,22.08,56.8,1
"3019",825,5408,22,56.38,1
"3020",825,5409,22.79,56.2,1
"3021",825,5410,23.68,56.97,1
"3022",825,5411,23.21,58.77,1
"3023",825,5412,23.96,57.93,1
"3024",825,5413,24.83,58.09,1
"3025",825,5414,25.19,58.28,1
"3026",825,5415,25.04,57.92,1
"3027",825,5416,24.87,57.86,1
"3028",826,5403,65.77,47.64,1
"3029",826,5404,66.1,45.76,1
"3030",827,5404,16.95,63.75,1
"3031",827,5405,16.84,63.07,1
"3032",828,5409,16.78,63.06,1
"3033",828,5410,16.9,62.92,1
"3034",828,5411,17.16,63.09,1
"3035",829,5412,91.97,86.16,1
"3036",829,5413,95.23,88.82,1
"3037",830,5423,114.29,50.73,1
"3038",830,5424,114.75,50.23,1
"3039",830,5425,114.09,50.32,1
"3040",831,5427,68.11,89.71,1
"3041",831,5428,64.1,90.7,1
"3042",832,5428,46.94,75.68,1
"3043",832,5429,47.29,76.08,1
"3044",832,5430,46.87,75.78,1
"3045",832,5431,46.94,75.71,1
"3046",832,5432,46.22,75.99,1
"3047",832,5433,45.76,75.13,1
"3048",832,5434,46.12,75.87,1
"3049",832,5435,46.17,76.01,1
"3050",832,5436,45.74,75.19,1
"3051",832,5437,46.34,75.92,1
"3052",832,5438,45.21,75.68,1
"3053",833,5431,117.11,49.27,1
"3054",833,5432,116.93,49.61,1
"3055",834,5432,4.98,113.24,1
"3056",834,5433,7.22,114.88,1
"3057",835,5432,108,4.94,1
"3058",835,5433,112.81,4.16,1
"3059",836,5449,62.84,54.2,1
"3060",836,5450,62.93,51.79,1
"3061",837,5450,46.17,75.68,1
"3062",837,5451,46.03,75.7,1
"3063",837,5452,46.37,75.01,1
"3064",838,5452,64.65,51.88,1
"3065",838,5453,64.87,50.84,1
"3066",838,5454,65.1,51.26,1
"3067",838,5455,65.72,52.14,1
"3068",838,5456,66.75,51.12,1
"3069",838,5457,66.02,50.8,1
"3070",838,5458,65.78,52.96,1
"3071",838,5459,65.19,50.7,1
"3072",838,5460,64.97,51.74,1
"3073",838,5461,65.28,51.84,1
"3074",838,5462,64.76,51.03,1
"3075",838,5463,64.93,51.12,1
"3076",838,5464,66.4,50.02,1
"3077",838,5465,66.13,50.28,1
"3078",838,5466,66.26,50.98,1
"3079",838,5467,67,50.96,1
"3080",838,5468,67.88,51.81,1
"3081",838,5469,67.75,51.11,1
"3082",839,5455,46,75.24,1
"3083",839,5456,46.01,75.63,1
"3084",839,5457,46.06,76.69,1
"3085",840,5457,60.72,43.25,1
"3086",840,5458,61.06,44.34,1
"3087",841,5458,54.15,44.88,1
"3088",841,5459,56.27,46.25,1
"3089",842,5460,46.2,75.62,1
"3090",842,5461,46.24,75.32,1
"3091",843,5460,115.82,48.74,1
"3092",843,5461,114.1,48.65,1
"3093",844,5468,58.16,50.99,1
"3094",844,5469,56.63,54.96,1
"3095",845,5474,101.05,74.93,1
"3096",845,5475,100.86,79.18,1
"3097",846,5477,47.72,75.76,1
"3098",846,5478,47.36,76.79,1
"3099",846,5479,48.71,76.97,1
"3100",847,5478,62.92,50.79,1
"3101",847,5479,61.76,51.12,1
"3102",847,5480,63.63,50.14,1
"3103",847,5481,63.82,50.23,1
"3104",847,5482,65.04,51.05,1
"3105",848,5481,49.26,77.07,1
"3106",848,5482,49.73,77.02,1
"3107",848,5483,49.76,77.78,1
"3108",848,5484,49.76,77.75,1
"3109",848,5485,49.16,77.12,1
"3110",848,5486,50.18,77.86,1
"3111",848,5487,49.04,77.64,1
"3112",848,5488,49.18,77.18,1
"3113",849,5486,60.11,51.13,1
"3114",849,5487,63.73,49.97,1
"3115",849,5488,62.39,49.97,1
"3116",849,5489,62.12,51.7,1
"3117",849,5490,62.9,51.2,1
"3118",849,5491,62.04,51.94,1
"3119",849,5492,61.75,51.72,1
"3120",849,5493,61.76,51.83,1
"3121",849,5494,60.97,51.26,1
"3122",849,5495,62.07,51.4,1
"3123",849,5496,61.92,52.82,1
"3124",849,5497,64.2,51.74,1
"3125",849,5498,63.83,50.77,1
"3126",850,5490,48.9,76.88,1
"3127",850,5491,49.24,77.26,1
"3128",851,5495,49.38,78.15,1
"3129",851,5496,50.11,77.08,1
"3130",852,5495,77.15,102.75,1
"3131",852,5496,76.72,102.7,1
"3132",852,5497,77.12,102.27,1
"3133",853,5498,50.34,78.15,1
"3134",853,5499,50.29,78.83,1
"3135",853,5500,50.26,78.8,1
"3136",853,5501,50.21,78.75,1
"3137",853,5502,50.79,79.05,1
"3138",853,5503,50.72,79.19,1
"3139",854,5505,50.87,79.1,1
"3140",854,5506,50.71,79.04,1
"3141",855,5505,63.82,48.87,1
"3142",855,5506,64.85,48.89,1
"3143",856,5508,50.79,78.26,1
"3144",856,5509,50.03,78.8,1
"3145",856,5510,50.87,78.23,1
"3146",857,5508,65.2,51.26,1
"3147",857,5509,64.99,51.97,1
"3148",858,5509,82.78,104.77,1
"3149",858,5510,78.16,104.22,1
"3150",859,5516,61.75,51.25,1
"3151",859,5517,59.92,50.67,1
"3152",860,5519,61.82,52.02,1
"3153",860,5520,60.83,51.81,1
"3154",860,5521,60.16,51.22,1
"3155",860,5522,59.05,50.87,1
"3156",860,5523,57.11,49.87,1
"3157",860,5524,57.19,51.17,1
"3158",860,5525,58.85,51.15,1
"3159",860,5526,59.14,51.7,1
"3160",860,5527,60.08,50.24,1
"3161",861,5521,16.94,50.85,1
"3162",861,5522,18.36,53.02,1
"3163",862,5530,58.07,50.27,1
"3164",862,5531,59.3,51.14,1
"3165",862,5532,57.76,49.92,1
"3166",862,5533,57.31,49.24,1
"3167",862,5534,57.23,49.73,1
"3168",862,5535,57.01,49.19,1
"3169",862,5536,54.78,47.9,1
"3170",863,5531,90.07,81.85,1
"3171",863,5532,88.93,83.32,1
"3172",864,5532,111.89,103.14,1
"3173",864,5533,110.32,98.93,1
"3174",865,5533,21.7,60.22,1
"3175",865,5534,18.94,62.68,1
"3176",866,5535,72.85,99.28,1
"3177",866,5536,71.77,98.85,1
"3178",867,5536,18.79,62.16,1
"3179",867,5537,18.2,62.69,1
"3180",867,5538,18.11,62.63,1
"3181",867,5539,17.83,62.67,1
"3182",867,5540,17.74,63.02,1
"3183",867,5541,17.17,62.28,1
"3184",868,5544,58.76,46.99,1
"3185",868,5545,57.04,49.82,1
"3186",869,5545,22.38,59.18,1
"3187",869,5546,23.83,59.07,1
"3188",870,5548,24.75,60.9,1
"3189",870,5549,22.64,60.92,1
"3190",871,5551,54.76,44.69,1
"3191",871,5552,54.63,45.08,1
"3192",871,5553,54.14,44.21,1
"3193",872,5552,93.94,106.18,1
"3194",872,5553,92.83,108.22,1
"3195",873,5554,65.95,49.26,1
"3196",873,5555,66.34,50.21,1
"3197",874,5555,22.75,62.16,1
"3198",874,5556,19.23,62.89,1
"3199",875,5557,67.23,45.98,1
"3200",875,5558,68.1,48,1
"3201",875,5559,65.04,50.26,1
"3202",875,5560,63.31,50.9,1
"3203",876,5569,58.71,53.84,1
"3204",876,5570,57.91,52.79,1
"3205",876,5571,57.69,48.99,1
"3206",876,5572,58.84,47.2,1
"3207",877,5573,10.06,59.7,1
"3208",877,5574,12.65,61.02,1
"3209",877,5575,15.28,62.31,1
"3210",878,5575,24.21,54.02,1
"3211",878,5576,22.95,54.7,1
"3212",878,5577,22.77,55.18,1
"3213",878,5578,21.12,54.36,1
"3214",879,5581,15.26,58.91,1
"3215",879,5582,14.84,58.86,1
"3216",880,5582,21.11,50.88,1
"3217",880,5583,21.77,51.82,1
"3218",880,5584,21.81,51.15,1
"3219",881,5586,10.1,61.08,1
"3220",881,5587,10.19,59.71,1
"3221",882,5586,58.24,50.76,1
"3222",882,5587,59.28,49.75,1
"3223",882,5588,58.09,48.28,1
"3224",883,5588,16.82,51.28,1
"3225",883,5589,16.69,51.79,1
"3226",884,5590,59.71,44.13,1
"3227",884,5591,59.89,44.33,1
"3228",885,5596,20.96,61.28,1
"3229",885,5597,21.21,60.01,1
"3230",885,5598,19.81,59.76,1
"3231",885,5599,20.69,58.93,1
"3232",886,5597,55.09,47.17,1
"3233",886,5598,54.93,46.89,1
"3234",886,5599,57.21,42.99,1
"3235",886,5600,55.39,45.23,1
"3236",887,5599,12.33,92.06,1
"3237",887,5600,14.14,90.82,1
"3238",888,5599,15.91,52.38,1
"3239",888,5600,15.7,51.97,1
"3240",888,5601,14.84,49.88,1
"3241",889,5599,50.73,32.16,1
"3242",889,5600,52.19,30.9,1
"3243",890,5604,14.22,52.67,1
"3244",890,5605,14.24,54.11,1
"3245",890,5606,11.86,55.32,1
"3246",891,5608,10.1,55.26,1
"3247",891,5609,9.87,55.21,1
"3248",891,5610,10.74,54.96,1
"3249",891,5611,10.76,54.84,1
"3250",892,5608,21.22,53.89,1
"3251",892,5609,21.7,54.1,1
"3252",893,5611,41.04,91.84,1
"3253",893,5612,44.27,94.06,1
"3254",894,5612,21.9,57.68,1
"3255",894,5613,22.97,57.03,1
"3256",894,5614,23.08,53.16,1
"3257",894,5615,21.72,52.86,1
"3258",895,5613,51.21,79.76,1
"3259",895,5614,51.21,79.12,1
"3260",896,5615,12.09,54.63,1
"3261",896,5616,14.15,53.86,1
"3262",897,5616,51.67,80.74,1
"3263",897,5617,51.34,81.86,1
"3264",897,5618,51.18,81.69,1
"3265",897,5619,52.1,81.27,1
"3266",898,5619,94.22,3.19,1
"3267",898,5620,97.8,3.11,1
"3268",899,5625,9.58,103.91,1
"3269",899,5626,10.89,100.54,1
"3270",900,5625,22.17,59.81,1
"3271",900,5626,22.91,60.7,1
"3272",901,5627,11.78,54.75,1
"3273",901,5628,12.3,54.2,1
"3274",901,5629,11.23,53.16,1
"3275",901,5630,11.13,53.87,1
"3276",901,5631,11.28,53.97,1
"3277",902,5630,51.94,79.91,1
"3278",902,5631,51.07,79.74,1
"3279",903,5633,10.84,52.91,1
"3280",903,5634,11.75,52.96,1
"3281",904,5646,23.04,53.14,1
"3282",904,5647,23.29,56.05,1
"3283",904,5648,20.18,55.08,1
"3284",905,5646,34.36,11.98,1
"3285",905,5647,33.28,16.04,1
"3286",906,5650,21.29,56.21,1
"3287",906,5651,20.78,57.17,1
"3288",906,5652,19.74,56.2,1
"3289",906,5653,19.71,59.04,1
"3290",907,5654,52.79,80.97,1
"3291",907,5655,52.98,81.04,1
"3292",907,5656,52.22,80.89,1
"3293",908,5655,21.79,52.2,1
"3294",908,5656,19.12,51.26,1
"3295",909,5662,16.91,49.93,1
"3296",909,5663,17.09,50.08,1
"3297",909,5664,20.75,51.77,1
"3298",909,5665,20.68,51.91,1
"3299",910,5701,44.12,109.01,1
"3300",910,5702,42.1,105.94,1
"3301",911,5702,11.78,21.37,1
"3302",911,5703,10.75,21.97,1
"3303",912,5718,36.84,6.14,1
"3304",912,5719,33.09,3.12,1
"3305",913,5720,57.23,51.19,1
"3306",913,5721,57.92,51.78,1
"3307",914,5738,21.67,48.99,1
"3308",914,5739,19.86,52.69,1
"3309",915,5739,19.22,113.12,1
"3310",915,5740,23.15,110.23,1
"3311",916,5749,111.22,15.26,1
"3312",916,5750,114.27,14.07,1
"3313",917,5758,61.34,43.22,1
"3314",917,5759,60.75,45.86,1
"3315",918,5761,63.25,47.81,1
"3316",918,5762,64.31,46.93,1
"3317",918,5763,64.26,45.9,1
"3318",919,5766,65.22,49.06,1
"3319",919,5767,65.79,48.75,1
"3320",919,5768,65.94,48,1
"3321",919,5769,66.19,48.19,1
"3322",919,5770,66.78,48.68,1
"3323",920,5767,58.8,50.19,1
"3324",920,5768,58.8,51.7,1
"3325",921,5776,66.32,46.98,1
"3326",921,5777,66.89,46.88,1
"3327",921,5778,66.65,46.03,1
"3328",921,5779,66.93,46.29,1
"3329",921,5780,66.34,45.87,1
"3330",921,5781,66.27,46.14,1
"3331",921,5782,66.17,45.72,1
"3332",921,5783,66.17,45.89,1
"3333",921,5784,66.96,45.18,1
"3334",921,5785,67.11,45.99,1
"3335",921,5786,66.77,46.07,1
"3336",921,5787,67.27,46.03,1
"3337",921,5788,66.86,45.77,1
"3338",921,5789,67.87,45.77,1
"3339",921,5790,67.3,45.76,1
"3340",922,5786,34.14,74.14,1
"3341",922,5787,31.72,77.19,1
"3342",923,5788,14.69,57.15,1
"3343",923,5789,14.03,55.75,1
"3344",923,5790,13.4,55.17,1
"3345",923,5791,14.63,56.79,1
"3346",923,5792,13.97,55.74,1
"3347",923,5793,13.71,55.69,1
"3348",923,5794,13.15,55.34,1
"3349",923,5795,13.01,56.66,1
"3350",923,5796,12.84,56.22,1
"3351",923,5797,12.73,55.85,1
"3352",923,5798,13.1,55.05,1
"3353",923,5799,12.64,55.92,1
"3354",923,5800,12.86,55.23,1
"3355",924,5791,44.04,122.36,1
"3356",924,5792,43.09,124.98,1
"3357",925,5794,65.81,47.76,1
"3358",925,5795,65.19,46.81,1
"3359",926,5814,57.15,45.65,1
"3360",926,5815,57.96,45.03,1
"3361",927,5818,66.95,50.76,1
"3362",927,5819,68.13,51.13,1
"3363",927,5820,66.8,49.99,1
"3364",927,5821,65.92,49.71,1
"3365",927,5822,63.19,49.36,1
"3366",927,5823,64.13,49.99,1
"3367",927,5824,64.24,49.74,1
"3368",927,5825,65.01,48.62,1
"3369",928,5824,61.17,46.73,1
"3370",928,5825,60.24,45.85,1
"3371",929,5827,64.92,48.28,1
"3372",929,5828,64.75,48.15,1
"3373",930,5832,64.25,48.13,1
"3374",930,5833,64.34,49.29,1
"3375",930,5834,64.32,49.36,1
"3376",931,5836,65.19,49.08,1
"3377",931,5837,64.22,47.98,1
"3378",932,5839,64.74,48.9,1
"3379",932,5840,66.21,49.24,1
"3380",933,5842,59.82,49.21,1
"3381",933,5843,60.29,50.26,1
"3382",933,5844,59.73,51.22,1
"3383",934,5843,13.32,63.24,1
"3384",934,5844,13.13,64.73,1
"3385",935,5845,66.32,49.26,1
"3386",935,5846,66.92,49.75,1
"3387",936,5848,13.74,62.17,1
"3388",936,5849,15.92,63.31,1
"3389",937,5848,60.12,53.65,1
"3390",937,5849,61.1,53.78,1
"3391",938,5849,65.67,50.02,1
"3392",938,5850,65.59,49.12,1
"3393",939,5851,14.88,63.22,1
"3394",939,5852,14.68,63.12,1
"3395",939,5853,14.72,63.89,1
"3396",940,5852,65.62,48.97,1
"3397",940,5853,65.39,49.1,1
"3398",940,5854,64.92,49.16,1
"3399",940,5855,64.97,49.18,1
"3400",940,5856,64.85,49.58,1
"3401",940,5857,63.83,48.23,1
"3402",940,5858,64.74,49.24,1
"3403",940,5859,65.75,48.87,1
"3404",940,5860,66.12,48.26,1
"3405",940,5861,66.26,48.07,1
"3406",940,5862,64.22,47.21,1
"3407",941,5853,113.24,52.23,1
"3408",941,5854,114.3,52.73,1
"3409",941,5855,114.31,52.16,1
"3410",941,5856,113.75,53.69,1
"3411",942,5855,13.75,63.88,1
"3412",942,5856,13.12,62.69,1
"3413",942,5857,12.8,63.26,1
"3414",942,5858,12.36,62.21,1
"3415",942,5859,11.95,61.3,1
"3416",942,5860,11.24,60.91,1
"3417",943,5861,16.25,60.86,1
"3418",943,5862,11.78,60.97,1
"3419",943,5863,13.35,62.06,1
"3420",944,5867,19.91,58.87,1
"3421",944,5868,22.1,62.7,1
"3422",945,5871,19.88,64.93,1
"3423",945,5872,23.92,64.64,1
"3424",946,5873,18.93,65.79,1
"3425",946,5874,18.87,65.65,1
"3426",947,5878,89.79,68.89,1
"3427",947,5879,91.78,70.73,1
"3428",948,5902,74.05,96.77,1
"3429",948,5903,74.34,96.89,1
"3430",948,5904,75.73,96.18,1
"3431",949,5907,57.18,47.13,1
"3432",949,5908,57.12,48.38,1
"3433",949,5909,58.3,47.86,1
"3434",950,5910,15.37,55.11,1
"3435",950,5911,14.17,54.27,1
"3436",951,5914,14.22,54.22,1
"3437",951,5915,14.24,52.8,1
"3438",952,5916,18.25,61.08,1
"3439",952,5917,18.96,60.8,1
"3440",952,5918,18.75,60.79,1
"3441",952,5919,18.27,60.84,1
"3442",952,5920,18.87,60.67,1
"3443",952,5921,18.64,61.17,1
"3444",953,5917,15.13,52.03,1
"3445",953,5918,15.07,51.17,1
"3446",954,5923,18.77,60.84,1
"3447",954,5924,18.03,60.76,1
"3448",955,5924,12.74,54.76,1
"3449",955,5925,12.07,53.39,1
"3450",956,5926,18.3,60.03,1
"3451",956,5927,18.83,60.31,1
"3452",957,5927,12.14,54.89,1
"3453",957,5928,12.95,55.36,1
"3454",957,5929,14.36,53.19,1
"3455",957,5930,13.91,53.78,1
"3456",958,5927,19.04,124.9,1
"3457",958,5928,14.17,125.05,1
"3458",959,5927,73.96,99.72,1
"3459",959,5928,73.94,100.3,1
"3460",960,5928,80.68,116.88,1
"3461",960,5929,82.83,113.83,1
"3462",961,5929,18.94,60.35,1
"3463",961,5930,19.15,60.32,1
"3464",961,5931,19.24,60.24,1
"3465",962,5932,76.72,100.23,1
"3466",962,5933,73.67,100.11,1
"3467",962,5934,75.92,100.84,1
"3468",962,5935,75.17,101.3,1
"3469",962,5936,74.22,100.93,1
"3470",963,5937,19.38,60.02,1
"3471",963,5938,19.14,60.59,1
"3472",963,5939,18.76,59.89,1
"3473",963,5940,18.95,59.99,1
"3474",963,5941,19.19,60.77,1
"3475",964,5938,76.12,102.01,1
"3476",964,5939,75.95,102.04,1
"3477",964,5940,76.12,101.66,1
"3478",964,5941,76.77,101.06,1
"3479",965,5941,13.9,58.64,1
"3480",965,5942,15.21,58.75,1
"3481",965,5943,20.01,60.01,1
"3482",965,5944,15.17,58.75,1
"3483",966,5946,15.19,59.3,1
"3484",966,5947,19.03,60.72,1
"3485",966,5948,15.1,58.7,1
"3486",966,5949,17.98,58.87,1
"3487",966,5950,14.87,55.23,1
"3488",967,5951,18.9,61.76,1
"3489",967,5952,19.83,60.79,1
"3490",967,5953,19.77,60.86,1
"3491",967,5954,19.84,60.83,1
"3492",967,5955,19.17,60.13,1
"3493",968,5956,62.32,49.02,1
"3494",968,5957,62.04,48.32,1
"3495",968,5958,62.23,48.89,1
"3496",968,5959,61.64,48.03,1
"3497",968,5960,62.18,47.79,1
"3498",969,5957,19.58,60.07,1
"3499",969,5958,19.13,60.7,1
"3500",970,5959,18.15,53.78,1
"3501",970,5960,20.18,54.11,1
"3502",970,5961,19.21,53.79,1
"3503",971,5986,76.15,101.66,1
"3504",971,5987,79.16,101.75,1
"3505",971,5988,80.1,102.79,1
"3506",971,5989,80.9,102.81,1
"3507",972,5993,81.89,101.71,1
"3508",972,5994,81.76,100.83,1
"3509",972,5995,80.1,100.73,1
"3510",972,5996,80.69,101.21,1
"3511",973,6012,117.14,64.86,1
"3512",973,6013,120.77,64.96,1
"3513",974,6019,12.9,58.04,1
"3514",974,6020,12.18,60.24,1
"3515",975,6020,7.89,123.81,1
"3516",975,6021,5.04,125.98,1
"3517",975,6022,7.87,124.67,1
"3518",976,6021,94.12,73.79,1
"3519",976,6022,97.35,73.94,1
"3520",977,6032,14.94,58.74,1
"3521",977,6033,14.33,59.22,1
"3522",978,6032,82.23,92.74,1
"3523",978,6033,81.11,91.78,1
"3524",978,6034,81.13,91.99,1
"3525",979,6036,15.79,57.26,1
"3526",979,6037,15.87,57.7,1
"3527",979,6038,15.67,58.79,1
"3528",979,6039,16.68,57.83,1
"3529",979,6040,15.28,57,1
"3530",979,6041,15.24,59.21,1
"3531",979,6042,16.34,57.79,1
"3532",979,6043,18.22,55.24,1
"3533",980,6045,18.8,55.65,1
"3534",980,6046,18.98,56.02,1
"3535",980,6047,20.13,56.61,1
"3536",980,6048,21.29,55.19,1
"3537",980,6049,21.41,56.95,1
"3538",981,6045,46.32,87.88,1
"3539",981,6046,47.13,87.9,1
"3540",982,6052,19.08,62.15,1
"3541",982,6053,16.66,62.83,1
"3542",983,6055,13.16,62.95,1
"3543",983,6056,12.08,63.39,1
"3544",983,6057,12.11,59.42,1
"3545",984,6057,63.98,4.31,1
"3546",984,6058,64.32,3.16,1
"3547",985,6059,11.72,61.25,1
"3548",985,6060,13.97,62.9,1
"3549",986,6064,84.8,97.14,1
"3550",986,6065,83.1,94.57,1
"3551",986,6066,81.95,93.15,1
"3552",987,6064,118.21,102.26,1
"3553",987,6065,114.33,101.69,1
"3554",988,6067,46.76,86.11,1
"3555",988,6068,48.71,86.15,1
"3556",988,6069,48.06,84.15,1
"3557",988,6070,50.73,86.71,1
"3558",988,6071,50.65,87.04,1
"3559",989,6067,67.65,50.14,1
"3560",989,6068,62.96,51.3,1
"3561",990,6072,17.1,62.77,1
"3562",990,6073,20.88,62.16,1
"3563",991,6073,41.69,76.95,1
"3564",991,6074,42.26,76.06,1
"3565",991,6075,43.75,78.25,1
"3566",992,6074,17.27,38.79,1
"3567",992,6075,15.98,40.33,1
"3568",993,6075,50.75,87.87,1
"3569",993,6076,49.4,88.04,1
"3570",993,6077,49.33,88.09,1
"3571",993,6078,49.31,88.14,1
"3572",993,6079,48.75,87.87,1
"3573",993,6080,49.21,87.24,1
"3574",993,6081,48.98,87.73,1
"3575",993,6082,49.61,87.78,1
"3576",993,6083,48.82,88.2,1
"3577",993,6084,48.04,88.22,1
"3578",993,6085,48.87,87.96,1
"3579",993,6086,49.07,88.24,1
"3580",993,6087,49.72,87.8,1
"3581",993,6088,48.68,86.83,1
"3582",993,6089,48,86.2,1
"3583",994,6076,62,47.19,1
"3584",994,6077,63.25,46.28,1
